,callsign,runway,arrAirport,initialGateTimeOfDeparture,aircraftType,arrGate,node,optimalExit,optimalValue,meanValue,stdevValue
777,AAL458,25L,KPHX,02/20/2017 00:20:00,A321,A19,4,G4,1040.45,,
778,SWA4327,25L,KPHX,02/20/2017 00:50:00,B737,C17,12,G3,1318.55,,
779,AAL1494,25L,KPHX,02/20/2017 00:35:00,B738,B13,6,G3,1397.29,,
780,ASH5953,26,KPHX,02/20/2017 00:25:00,CRJ9,B3,6,B8,233.11,,
781,SWA5068,26,KPHX,02/20/2017 00:20:00,B737,D6,11,B8,771.5,,
782,SWA5380,26,KPHX,02/19/2017 22:25:00,B738,D1,10,B7,883.02,,
783,SWA3660,25L,KPHX,02/19/2017 23:40:00,B738,C7,11,G2,1434.52,,
784,AAL545,26,KPHX,02/20/2017 00:25:00,A321,A29,4,B7,650.87,,
785,AAL2549,26,KPHX,02/20/2017 00:45:00,B738,B6,5,B6,834.26,,
786,AAL494,26,KPHX,02/19/2017 21:25:00,B752,A30,3,B8,288.64,,
787,ASH5938,26,KPHX,02/20/2017 00:10:00,CRJ9,B5,6,B7,349.97,,
788,AAL1355,26,KPHX,02/19/2017 23:35:00,B738,A5,5,B7,768.83,,
789,SWA3411,26,KPHX,02/19/2017 23:30:00,B737,C9,11,B7,957.69,,
790,AAL590,26,KPHX,02/20/2017 00:23:00,A320,A9,5,B7,677.18,,
791,AAL614,25R,KPHX,02/20/2017 00:17:00,A320,A17,4,E8,731.66,,
792,SWA3786,25R,KPHX,02/20/2017 00:15:00,B737,C2,12,E8,773.01,,
793,SWA3567,25R,KPHX,02/19/2017 23:40:00,B738,C8,12,E8,716.82,,
794,SWA3297,26,KPHX,02/20/2017 00:05:00,B737,D7,10,B8,723.04,,
795,AAL1896,25L,KPHX,02/19/2017 23:37:00,A321,A26,3,G3,1314.0,,
796,AAL777,26,KPHX,02/19/2017 20:55:00,B752,A20,3,B7,625.63,,
797,SWA4713,26,KPHX,02/19/2017 22:10:00,B738,D8,11,B7,1016.44,,
798,SWA5403,25R,KPHX,02/20/2017 00:40:00,B737,C18,13,E5,1325.94,,
799,SWA2741,26,KPHX,02/19/2017 23:10:00,B738,D3,10,B7,877.22,,
800,SWA3077,26,KPHX,02/20/2017 01:35:00,B737,C11,12,B7,1054.48,,
801,SWA3152,25R,KPHX,02/20/2017 00:55:00,B737,D5,10,E8,576.81,,
802,SKW3054,26,KPHX,02/20/2017 00:26:00,CRJ2,B15C,7,B8,262.84,,
803,SKW3061,26,KPHX,02/20/2017 01:40:00,CRJ7,B17,7,B7,384.49,,
804,AAL1967,26,KPHX,02/19/2017 22:20:00,A321,A22,3,B7,518.96,,
805,ASH5880,25R,KPHX,02/20/2017 00:25:00,CRJ9,B19,7,E6,538.38,,
806,ASH5755,25L,KPHX,02/20/2017 00:30:00,CRJ9,B5,6,G4,458.94,,
807,SWA3489,25R,KPHX,02/20/2017 01:20:00,B737,C13,12,E8,750.33,,
808,ASH5915,26,KPHX,02/19/2017 23:59:00,CRJ9,B16,6,B8,222.26,,
809,SWA5224,25L,KPHX,02/20/2017 01:55:00,B737,C4,12,G5,815.73,,
810,AAL672,26,KPHX,02/19/2017 22:40:00,A320,B10,5,B7,697.65,,
811,AAL1805,26,KPHX,02/19/2017 22:25:00,A320,B4,5,B7,653.32,,
812,AAL632,26,KPHX,02/20/2017 00:10:00,A319,A4,4,B8,371.49,,
813,SKW3104,25L,KPHX,02/20/2017 00:15:00,CRJ7,B1A,6,G3,586.95,,
814,SWA3990,26,KPHX,02/20/2017 00:30:00,B737,C16,13,B7,1175.03,,
815,AAL1322,7L,KPHX,02/19/2017 21:30:00,B738,A23,4,E9,1336.67,,
816,AAL563,26,KPHX,02/19/2017 22:00:00,A321,A19,4,B7,562.11,,
817,AAL528,26,KPHX,02/19/2017 22:30:00,A319,A2,4,B11,364.92,,
818,AAL627,26,KPHX,02/19/2017 23:15:00,A319,A6,4,B8,388.12,,
819,AAL547,26,KPHX,02/19/2017 23:20:00,A321,A3,5,B7,729.7,,
820,SWA1747,25L,KPHX,02/20/2017 00:30:00,B737,D6,11,G4,960.47,,
821,AAL452,26,KPHX,02/19/2017 21:20:00,A321,A11,5,B7,660.62,,
822,AAL1488,26,KPHX,02/19/2017 22:05:00,B738,B11,6,B7,767.78,,
823,AAL1932,26,KPHX,02/19/2017 22:45:00,A321,A21,4,B6,713.92,,
824,SKW3062,26,KPHX,02/20/2017 02:15:00,CRJ7,B9,6,B8,237.8,,
825,SKW3056,26,KPHX,02/20/2017 02:24:00,CRJ7,B15A,7,B8,257.5,,
826,AAL453,26,KPHX,02/20/2017 00:01:00,A319,B12,5,B8,438.71,,
827,AAL626,25L,KPHX,02/20/2017 01:50:00,A321,A29,4,G4,1056.19,,
828,AAL422,26,KPHX,02/19/2017 23:10:00,A320,A17,4,B7,617.3,,
829,SKW3036,26,KPHX,02/20/2017 00:20:00,CRJ7,B3,6,B8,223.35,,
830,AAL504,26,KPHX,02/20/2017 01:34:00,A320,B2,5,B8,490.56,,
831,AAL550,25L,KPHX,02/20/2017 00:46:00,A321,B13,6,G4,1105.3,,
832,SWA2194,25L,KPHX,02/20/2017 01:05:00,B733,D4,11,G4,957.62,,
833,SWA3339,26,KPHX,02/20/2017 01:40:00,B738,C9,11,B7,973.07,,
834,SWA4978,26,KPHX,02/19/2017 23:40:00,B738,D1,10,B7,885.4,,
835,SWA5620,26,KPHX,02/20/2017 00:05:00,B737,C19,12,B8,863.3,,
836,SWA5462,25R,KPHX,02/19/2017 23:15:00,B738,C17,12,E7,931.92,,
837,SWA4931,25R,KPHX,02/19/2017 22:45:00,B738,D7,10,E7,802.34,,
838,SWA2738,26,KPHX,02/19/2017 23:40:00,B737,D5,10,B8,714.82,,
839,SWA4866,26,KPHX,02/20/2017 02:45:00,B733,C18,13,B8,955.98,,
840,SWA5310,26,KPHX,02/19/2017 23:30:00,B737,C4,12,B8,828.3,,
841,SWA5673,25L,KPHX,02/19/2017 23:20:00,B737,C7,11,G4,916.81,,
842,SWA4086,26,KPHX,02/20/2017 00:20:00,B737,D3,10,B7,983.37,,
843,SWA5553,25R,KPHX,02/20/2017 01:50:00,B738,C6,12,E7,857.78,,
844,SWA5588,25R,KPHX,02/20/2017 01:40:00,B737,C2,12,E8,705.56,,
845,SWA3496,7R,KPHX,02/20/2017 01:35:00,B737,C8,12,G8,861.93,,
846,SWA5476,26,KPHX,02/20/2017 03:00:00,B737,D6,11,B7,1042.04,,
847,DAL2559,8,KPHX,02/20/2017 00:20:00,B739,16,1,B7,226.47,,
848,JBU603,8,KPHX,02/19/2017 22:45:00,A320,26,1,B7,232.63,,
849,HAL36,8,KPHX,02/19/2017 23:05:00,B763,24,1,B8,361.93,,
850,AAL1881,26,KPHX,02/19/2017 23:00:00,B752,A26,3,B6,682.24,,
851,SWA3423,26,KPHX,02/20/2017 02:40:00,B738,C13,12,B7,1021.22,,
852,AAL1384,8,KPHX,02/20/2017 01:59:00,B738,B11,6,B10,679.82,,
853,AAL809,7R,KPHX,02/20/2017 03:25:00,A321,A18,3,G5,802.56,,
854,AAL2042,8,KPHX,02/20/2017 03:30:00,A319,A4,4,B8,357.86,,
855,AAL1280,8,KPHX,02/20/2017 03:30:00,B738,B14,5,B8,593.94,,
856,ASH5860,8,KPHX,02/20/2017 03:15:00,CRJ9,B5,6,B11,314.85,,
857,AAL637,8,KPHX,02/20/2017 03:45:00,A321,A23,4,B8,326.39,,
858,AAL1246,8,KPHX,02/20/2017 03:20:00,B738,A30,3,B8,488.17,,
859,ASH5968,7R,KPHX,02/20/2017 03:30:00,CRJ9,B9,6,G5,390.56,,
860,SWA4783,8,KPHX,02/20/2017 04:05:00,B733,D5,10,B8,824.64,,
861,DAL781,8,KPHX,02/20/2017 03:40:00,B712,18,1,B7,243.88,,
862,SWA3220,7R,KPHX,02/20/2017 04:00:00,B737,C17,12,G8,825.63,,
863,AAL480,8,KPHX,02/20/2017 00:55:00,A321,A29,4,B8,550.29,,
864,AAL522,8,KPHX,02/20/2017 03:30:00,A319,A5,5,B8,665.33,,
865,AAL699,7R,KPHX,02/20/2017 03:28:00,A319,A2,4,G5,939.12,,
866,SWA5481,7R,KPHX,02/20/2017 04:10:00,B737,D7,10,G5,769.88,,
867,ASA622,8,KPHX,02/20/2017 02:35:00,B739,11,9,B8,1102.97,,
868,SWA4111,8,KPHX,02/20/2017 01:45:00,B737,D1,10,B8,912.27,,
869,AAL564,8,KPHX,02/20/2017 03:29:00,A319,A12,4,B8,461.56,,
870,SWA3099,7R,KPHX,02/20/2017 03:45:00,B737,D3,10,G5,779.14,,
871,DAL2435,8,KPHX,02/20/2017 00:30:00,B738,17,2,B8,272.63,,
872,SKW4682,8,KPHX,02/20/2017 02:55:00,E75L,15,2,B8,138.07,,
873,SWA4425,8,KPHX,02/20/2017 03:45:00,B733,D6,11,B8,1352.48,,
874,DAL881,8,KPHX,02/20/2017 02:35:00,B763,23,2,B8,330.71,,
875,JBU135,8,KPHX,02/20/2017 00:24:00,A320,26,1,B6,731.15,,
876,DAL688,8,KPHX,02/20/2017 01:37:00,B738,19,2,B8,160.82,,
877,DAL2167,8,KPHX,02/20/2017 02:01:00,A321,18,1,B8,225.77,,
878,AAL635,8,KPHX,02/20/2017 01:25:00,A332,B25,7,B10,772.21,,
879,SWA3371,7R,KPHX,02/20/2017 04:35:00,B737,D8,11,G8,716.63,,
880,SWA4934,8,KPHX,02/20/2017 01:15:00,B737,C7,11,B8,977.74,,
881,SWA252,7R,KPHX,02/20/2017 04:25:00,B737,C6,12,G8,782.12,,
882,AAL1908,8,KPHX,02/20/2017 02:20:00,A321,A19,4,B8,328.38,,
883,SKW4997,8,KPHX,02/20/2017 05:00:00,CRJ7,15,2,B8,144.38,,
884,ASA640,8,KPHX,02/20/2017 03:45:00,B737,11,9,B8,1000.6,,
885,AAL1471,8,KPHX,02/20/2017 01:00:00,B738,B7,6,B10,651.4,,
886,ASH5815,8,KPHX,02/20/2017 03:20:00,CRJ9,B9,6,B11,270.79,,
887,NKS167,8,KPHX,02/20/2017 03:04:00,A319,2,8,B8,1136.1,,
888,SWA4510,8,KPHX,02/20/2017 03:05:00,B738,C3,11,B8,911.3,,
889,SWA5662,8,KPHX,02/20/2017 05:35:00,B737,C2,12,B8,965.83,,
890,SWA2901,7L,KPHX,02/20/2017 05:05:00,B738,C9,11,E11,444.45,,
891,ASA654,8,KPHX,02/20/2017 04:20:00,B739,10,9,B8,926.0,,
892,AAL889,8,KPHX,02/20/2017 04:25:00,A321,A22,3,B8,312.98,,
893,SWA4161,7L,KPHX,02/20/2017 05:55:00,B737,C8,12,E11,684.87,,
894,SKW5906,7R,KPHX,02/20/2017 06:30:00,E75L,7,9,G5,194.08,,
895,SWA4330,8,KPHX,02/19/2017 16:20:00,B737,C7,11,B8,1007.02,,
896,UAL739,7R,KPHX,02/19/2017 18:47:00,B739,3,9,G4,596.29,,
897,UAL2380,25L,KPHX,02/19/2017 19:30:00,A320,5,9,G3,569.75,,
898,UAL611,26,KPHX,02/19/2017 18:24:00,B739,7,9,B8,938.85,,
899,UAL1141,26,KPHX,02/19/2017 21:15:00,A319,3,9,B8,903.06,,
900,UAL507,25L,KPHX,02/19/2017 22:23:00,A319,5,9,G3,603.76,,
901,UAL1811,26,KPHX,02/19/2017 22:32:00,A319,7,9,B8,896.09,,
902,UAL1603,26,KPHX,02/19/2017 22:55:00,A320,3,9,B7,1124.96,,
903,UAL594,25R,KPHX,02/20/2017 02:23:00,B738,8,8,E7,241.94,,
904,UAL483,8,KPHX,02/20/2017 01:29:00,B739,7,9,B8,989.67,,
905,UAL1458,7R,KPHX,02/20/2017 03:45:00,B738,8,8,G5,424.8,,
906,UAL867,7R,KPHX,02/20/2017 03:50:00,B738,5,9,G5,452.32,,
907,UAL716,8,KPHX,02/20/2017 05:16:00,B738,6B,8,B8,1078.7,,
908,AAL2672,8,KPHX,02/20/2017 12:00:00,B738,A25,4,B8,972.25,,
909,ASH5874,8,KPHX,02/20/2017 12:15:00,CRJ9,B18,6,B11,419.14,,
910,AAL1110,8,KPHX,02/20/2017 11:00:00,B738,B11,6,B10,716.14,,
911,ASH5797,8,KPHX,02/20/2017 12:15:00,CRJ9,B17,7,B11,198.31,,
912,ASH5907,8,KPHX,02/20/2017 13:25:00,CRJ9,B20,6,B11,271.11,,
913,ASH5967,8,KPHX,02/20/2017 14:00:00,CRJ9,A1,5,B10,175.97,,
914,AAL693,8,KPHX,02/20/2017 09:20:00,B752,A29,4,B8,940.56,,
915,AAL1598,8,KPHX,02/20/2017 13:35:00,B738,B13,6,B10,1216.98,,
916,AAL595,8,KPHX,02/20/2017 14:00:00,A321,A18,3,B8,1001.21,,
917,AAL1025,7R,KPHX,02/20/2017 14:15:00,B738,B26,6,G4,1429.7,,
918,SKW3068,8,KPHX,02/20/2017 14:15:00,CRJ7,B22,6,B11,372.81,,
919,ASH5939,7R,KPHX,02/20/2017 14:15:00,CRJ9,B3,6,G5,511.11,,
920,SKW3024,8,KPHX,02/20/2017 15:00:00,CRJ7,B1,6,B11,115.55,,
921,AAL1479,8,KPHX,02/20/2017 14:00:00,B738,B14,5,B8,907.1,,
922,AAL665,8,KPHX,02/20/2017 13:40:00,A319,B8,5,B8,692.54,,
923,AAL592,8,KPHX,02/20/2017 14:00:00,A319,A2,4,B8,975.87,,
924,SKW3022,7R,KPHX,02/20/2017 14:20:00,CRJ7,B9,6,G5,528.81,,
925,AAL770,7R,KPHX,02/20/2017 14:00:00,A319,A10,4,G4,1384.77,,
926,ASH5794,7R,KPHX,02/20/2017 15:01:00,CRJ9,A1,5,G7,327.2,,
927,AAL567,8,KPHX,02/20/2017 14:01:00,A321,A24,3,B8,924.4,,
928,SKW3132,8,KPHX,02/20/2017 14:45:00,CRJ2,B15B,7,B11,413.88,,
929,DAL1514,8,KPHX,02/20/2017 12:55:00,MD90,17,2,B6,823.92,,
930,AAL761,8,KPHX,02/20/2017 13:20:00,A321,A7,5,B8,1064.46,,
931,AAL2094,7R,KPHX,02/20/2017 14:10:00,A320,A9,5,G4,1409.99,,
932,ASH5991,8,KPHX,02/20/2017 14:40:00,CRJ9,B5,6,B11,377.49,,
933,AAL106,7R,KPHX,02/20/2017 14:45:00,B738,A11,5,G4,1503.18,,
934,ASH5947,7R,KPHX,02/20/2017 14:40:00,CRJ9,B7,6,G5,525.85,,
935,AAL1572,8,KPHX,02/20/2017 13:17:00,B738,A30,3,B8,903.68,,
936,AAL414,8,KPHX,02/20/2017 13:30:00,A320,B4,5,B8,1040.11,,
937,AAL625,8,KPHX,02/20/2017 12:15:00,A319,A4,4,B8,538.86,,
938,AAL447,8,KPHX,02/20/2017 12:00:00,A321,A29,4,B8,315.92,,
939,ASH5844,7R,KPHX,02/20/2017 14:25:00,CRJ9,B3,6,G5,522.45,,
940,AAL436,8,KPHX,02/20/2017 13:01:00,A321,A22,3,B8,957.63,,
941,AAL1468,8,KPHX,02/20/2017 11:00:00,B738,B13,6,B10,1182.21,,
942,AAL531,8,KPHX,02/20/2017 12:00:00,A319,B10,5,B8,1077.69,,
943,AAL319,8,KPHX,02/20/2017 14:45:00,B738,A25,4,B8,965.98,,
944,AAL493,8,KPHX,02/20/2017 13:55:00,A319,B6,5,B8,1082.69,,
945,AAL534,7R,KPHX,02/20/2017 14:00:00,A320,A2,4,G4,1298.64,,
946,AAL1456,8,KPHX,02/20/2017 13:15:00,B738,A19,4,B8,1043.84,,
947,AAL2378,8,KPHX,02/20/2017 11:40:00,B738,A18,3,B8,956.88,,
948,AAL588,8,KPHX,02/20/2017 14:00:00,A320,A9,5,B8,1256.52,,
949,SWA207,7L,KPHX,02/20/2017 15:40:00,B737,D5,10,E11,1115.45,,
950,AAL1821,8,KPHX,02/20/2017 13:25:00,A319,B12,5,B8,1078.85,,
951,ASH5896,7R,KPHX,02/20/2017 16:11:00,CRJ9,A1,5,G7,559.13,,
952,AAL647,8,KPHX,02/20/2017 12:25:00,A320,A6,4,B10,317.66,,
953,AAL506,8,KPHX,02/20/2017 11:45:00,A321,A7,5,B8,544.3,,
954,ASH5956,7R,KPHX,02/20/2017 15:40:00,CRJ9,B18,6,G5,513.24,,
955,CPZ5783,8,KPHX,02/20/2017 16:00:00,E170,17,2,B8,139.32,,
956,ASH5909,7R,KPHX,02/20/2017 14:35:00,CRJ2,B17,7,G5,620.39,,
957,AAL1431,8,KPHX,02/20/2017 11:25:00,B738,B14,5,B8,1149.84,,
958,AAL582,8,KPHX,02/20/2017 12:25:00,A320,A8,4,B8,473.2,,
959,AAL1646,8,KPHX,02/20/2017 12:30:00,A321,A21,4,B8,1014.37,,
960,SKW3069,8,KPHX,02/20/2017 15:40:00,CRJ7,B1,6,B11,382.37,,
961,AAL433,8,KPHX,02/20/2017 12:00:00,A321,A11,5,B8,1092.59,,
962,AAL568,7R,KPHX,02/20/2017 12:00:00,A321,A3,5,G5,960.78,,
963,ASH5906,7R,KPHX,02/20/2017 13:49:00,CRJ9,B20,6,G5,413.19,,
964,SKW3075,8,KPHX,02/20/2017 15:21:00,CRJ7,B19,7,B11,430.08,,
965,ASH5816,7R,KPHX,02/20/2017 15:45:00,CRJ9,B5,6,G5,513.86,,
966,AAL586,8,KPHX,02/20/2017 13:10:00,A319,B8,5,B8,1038.29,,
967,SWA1222,7R,KPHX,02/20/2017 16:20:00,B737,C19,12,G8,1301.68,,
968,ASA636,8,KPHX,02/20/2017 14:55:00,B739,10,9,B8,1059.21,,
969,SWA1302,8,KPHX,02/20/2017 16:25:00,B737,D3,10,B8,845.08,,
970,DAL1921,8,KPHX,02/20/2017 13:25:00,A320,16,1,B7,247.23,,
971,AAL448,7R,KPHX,02/20/2017 14:50:00,A321,A23,4,G4,1352.4,,
972,SWA159,8,KPHX,02/20/2017 15:15:00,B737,D1,10,B8,817.3,,
973,DAL1546,8,KPHX,02/20/2017 13:15:00,B752,23,2,B8,177.27,,
974,SWA1131,8,KPHX,02/20/2017 14:00:00,B738,C9,11,B8,913.58,,
975,SWA245,8,KPHX,02/20/2017 16:20:00,B733,D5,10,B8,830.02,,
976,SWA1411,8,KPHX,02/20/2017 15:10:00,B737,D7,10,B8,948.66,,
977,SKW5411,8,KPHX,02/20/2017 16:31:00,E75L,8,8,B9,467.82,,
978,SWA1787,8,KPHX,02/20/2017 16:20:00,B737,C14,13,B8,1542.14,,
979,SWA3816,7L,KPHX,02/20/2017 15:30:00,B737,C2,12,E11,1131.3,,
980,DAL1874,8,KPHX,02/20/2017 15:05:00,B739,18,1,B6,799.1,,
981,CPZ5689,8,KPHX,02/20/2017 15:45:00,E75S,19,2,B8,280.94,,
982,SWA198,8,KPHX,02/20/2017 17:05:00,B737,C17,12,B8,1397.25,,
983,SWA653,8,KPHX,02/20/2017 17:20:00,B737,C3,11,B8,1580.84,,
984,SWA4069,7R,KPHX,02/20/2017 16:50:00,B737,C11,12,G8,795.79,,
985,SWA1437,8,KPHX,02/20/2017 15:00:00,B737,D4,11,B8,888.05,,
986,DAL2154,8,KPHX,02/20/2017 13:05:00,B752,15,2,B6,375.94,,
987,SWA1776,7R,KPHX,02/20/2017 17:35:00,B737,C8,12,G8,808.47,,
988,SWA9012,7R,KPHX,02/20/2017 17:40:00,B733,C6,12,G8,1200.54,,
989,SWA4234,8,KPHX,02/20/2017 15:15:00,B738,C19,12,B8,1019.02,,
990,ASH5948,7R,KPHX,02/20/2017 15:41:00,CRJ9,B5,6,G5,391.76,,
991,SWA1605,8,KPHX,02/20/2017 18:00:00,B738,C7,11,B8,902.08,,
992,SWA1111,8,KPHX,02/20/2017 17:40:00,B737,D2,11,B8,908.56,,
993,ASH5719,8,KPHX,02/20/2017 17:55:00,CRJ9,B18,6,B11,262.96,,
994,AAL1820,7L,KPHX,02/20/2017 17:55:00,A321,A11,5,,,,
995,AAL2527,8,KPHX,02/20/2017 17:25:00,B738,A25,4,B8,526.51,,
996,ASA644,8,KPHX,02/20/2017 17:00:00,B739,11,9,B8,1584.07,,
997,SKW3002,8,KPHX,02/20/2017 18:20:00,CRJ7,B9,6,B11,241.78,,
998,AAL544,8,KPHX,02/20/2017 16:25:00,A321,A21,4,B8,1015.8,,
999,AAL483,8,KPHX,02/20/2017 16:35:00,A319,B2,5,B8,482.55,,
1000,AAL2399,7R,KPHX,02/20/2017 18:05:00,B738,B7,6,G5,940.13,,
1001,ASH5776,7R,KPHX,02/20/2017 17:55:00,CRJ9,B3,6,G5,390.05,,
1002,SWA3218,7R,KPHX,02/20/2017 18:25:00,B737,C14,13,G8,1399.56,,
1003,AAL542,8,KPHX,02/20/2017 16:55:00,A321,A20,3,B8,935.12,,
1004,AAL410,7R,KPHX,02/20/2017 17:57:00,A319,A4,4,G4,1233.12,,
1005,SWA1444,7R,KPHX,02/20/2017 18:25:00,B737,D6,11,G8,1216.71,,
1006,SWA1861,7R,KPHX,02/20/2017 18:45:00,B737,C18,13,G8,1320.56,,
1007,SWA1290,8,KPHX,02/20/2017 17:25:00,B737,D3,10,B8,1312.33,,
1008,SWA4651,7L,KPHX,02/20/2017 17:30:00,B737,D4,11,E11,1171.78,,
1009,SWA3240,8,KPHX,02/20/2017 17:55:00,B737,C17,12,B8,1531.49,,
1010,SWA537,8,KPHX,02/20/2017 18:30:00,B738,C3,11,B8,1378.68,,
1011,ASH5976,8,KPHX,02/20/2017 18:48:00,CRJ9,B9,6,B11,383.26,,
1012,AAL472,8,KPHX,02/20/2017 17:00:00,A321,A30,3,B8,935.94,,
1013,DAL1772,8,KPHX,02/20/2017 16:06:00,A333,23,2,B6,1099.63,,
1014,DAL1769,8,KPHX,02/20/2017 17:22:00,B753,16,1,B6,717.95,,
1015,AAL1618,8,KPHX,02/20/2017 14:30:00,B738,B6,5,B8,1080.74,,
1016,SWA756,8,KPHX,02/20/2017 16:20:00,B737,C16,13,B8,1580.87,,
1017,AAL638,8,KPHX,02/20/2017 16:00:00,A320,A8,4,B8,962.96,,
1018,AAL491,7R,KPHX,02/20/2017 18:00:00,B752,A22,3,G4,1263.1,,
1019,SWA1712,8,KPHX,02/20/2017 19:15:00,B733,D5,10,B8,1341.1,,
1020,AAL413,8,KPHX,02/20/2017 14:55:00,A320,A9,5,B8,1097.83,,
1021,AAL450,8,KPHX,02/20/2017 15:45:00,A321,A18,3,B8,1039.95,,
1022,AAL2023,8,KPHX,02/20/2017 16:50:00,A321,A23,4,B8,1013.87,,
1023,SWA1785,8,KPHX,02/20/2017 17:45:00,B737,C1,11,B8,1040.13,,
1024,ASH5748,7R,KPHX,02/20/2017 19:20:00,CRJ9,B3,6,G5,517.86,,
1025,AAL2407,8,KPHX,02/20/2017 15:30:00,B738,B7,6,B10,1215.72,,
1026,AAL2548,8,KPHX,02/20/2017 14:55:00,B738,A19,4,B8,1033.21,,
1027,SKW3029,8,KPHX,02/20/2017 19:10:00,CRJ7,B18,6,B11,364.68,,
1028,ASH5752,8,KPHX,02/20/2017 19:25:00,CRJ9,B19,7,B11,416.36,,
1029,SWA1506,7R,KPHX,02/20/2017 19:10:00,B737,C19,12,G8,781.44,,
1030,SWA1125,7R,KPHX,02/20/2017 19:40:00,B738,C13,12,G8,1283.84,,
1031,AAL679,8,KPHX,02/20/2017 16:20:00,A321,A21,4,B8,1090.37,,
1032,SKW3108,8,KPHX,02/20/2017 18:59:00,CRJ7,B21,7,B11,287.03,,
1033,SKW3040,7R,KPHX,02/20/2017 19:45:00,CRJ7,B1,6,G5,517.16,,
1034,AAL495,8,KPHX,02/20/2017 16:40:00,A320,B2,5,B8,1068.09,,
1035,SKW3031,8,KPHX,02/20/2017 20:00:00,CRJ7,A1,5,B10,352.93,,
1036,AAL549,7R,KPHX,02/20/2017 18:15:00,A321,A24,3,G4,1267.35,,
1037,DAL1123,8,KPHX,02/20/2017 18:45:00,A320,15,2,B6,827.52,,
1038,CPZ5800,7R,KPHX,02/20/2017 19:25:00,E75S,19,2,G5,501.24,,
1039,SWA311,7L,KPHX,02/20/2017 18:15:00,B737,C9,11,E11,1120.8,,
1040,AAL1826,8,KPHX,02/20/2017 15:35:00,A321,A29,4,B8,994.94,,
1041,SWA262,7R,KPHX,02/20/2017 17:05:00,B737,C2,12,G8,1256.82,,
1042,SWA795,8,KPHX,02/20/2017 18:00:00,B738,C14,13,B8,1578.04,,
1043,SWA1317,8,KPHX,02/20/2017 17:55:00,B733,C18,13,B8,1543.05,,
1044,SWA241,8,KPHX,02/20/2017 19:30:00,B738,C7,11,B8,1361.25,,
1045,DAL2581,8,KPHX,02/20/2017 17:10:00,A320,18,1,B6,764.21,,
1046,SWA4360,8,KPHX,02/20/2017 18:55:00,B737,C6,12,B8,1453.84,,
1047,SWA888,8,KPHX,02/20/2017 19:30:00,B737,C11,12,B8,1476.09,,
1048,SWA4623,8,KPHX,02/20/2017 20:00:00,B737,D3,10,B8,1318.93,,
1049,NKS939,8,KPHX,02/20/2017 19:47:00,A320,2,8,B8,954.29,,
1050,AAL307,26,KPHX,02/20/2017 19:15:00,B738,B13,6,B11,314.04,,
1051,SWA175,7R,KPHX,02/20/2017 20:40:00,B737,C17,12,G8,761.21,,
1052,AAL575,8,KPHX,02/20/2017 19:05:00,A321,A20,3,B8,372.55,,
1053,CPZ5705,26,KPHX,02/20/2017 19:20:00,E170,16,1,B11,215.6,,
1054,AAL642,25L,KPHX,02/20/2017 20:45:00,A320,A9,5,G8,724.64,,
1055,AAL551,26,KPHX,02/20/2017 20:50:00,A321,A23,4,B11,342.79,,
1056,ASH5910,25L,KPHX,02/20/2017 20:45:00,CRJ9,B19,7,G3,670.98,,
1057,ASH5929,25L,KPHX,02/20/2017 20:35:00,CRJ9,B21,7,G7,464.37,,
1058,AAL2341,26,KPHX,02/20/2017 19:15:00,B738,B7,6,B6,857.89,,
1059,SWA4792,26,KPHX,02/20/2017 19:40:00,B737,D1,10,B10,991.67,,
1060,ASH5955,26,KPHX,02/20/2017 20:30:00,CRJ9,B20,6,B11,113.23,,
1061,SKW2900,25L,KPHX,02/20/2017 20:35:00,CRJ7,A1,5,G6,392.07,,
1062,SWA748,26,KPHX,02/20/2017 21:10:00,B738,C16,13,B10,1190.39,,
1063,AAL985,26,KPHX,02/20/2017 20:55:00,B738,B6,5,B11,245.07,,
1064,ASH5989,25L,KPHX,02/20/2017 20:30:00,CRJ2,B15C,7,G6,473.1,,
1065,SWA124,26,KPHX,02/20/2017 19:30:00,B733,C1,11,B10,999.11,,
1066,SWA237,25L,KPHX,02/20/2017 20:40:00,B737,C13,12,G7,718.39,,
1067,AAL1597,26,KPHX,02/20/2017 20:45:00,B738,B14,5,B11,275.39,,
1068,DAL899,26,KPHX,02/20/2017 19:20:00,B752,15,2,B11,512.99,,
1069,AAL429,26,KPHX,02/20/2017 20:29:00,A321,A11,5,B11,243.33,,
1070,ASH5944,26,KPHX,02/20/2017 20:40:00,CRJ9,B9,6,B11,120.51,,
1071,AAL1467,26,KPHX,02/20/2017 20:47:00,B738,B11,6,B11,351.82,,
1072,SWA195,26,KPHX,02/20/2017 19:00:00,B738,D7,10,B10,915.05,,
1073,SWA669,26,KPHX,02/20/2017 21:00:00,B738,C19,12,B10,1104.42,,
1074,SKW3037,26,KPHX,02/20/2017 20:45:00,CRJ7,B15A,7,B11,142.22,,
1075,AAL634,25L,KPHX,02/20/2017 20:45:00,A319,A2,4,G7,792.27,,
1076,AAL424,26,KPHX,02/20/2017 20:51:00,A320,B2,5,B6,815.29,,
1077,ASA610,26,KPHX,02/20/2017 20:15:00,B739,11,9,B5,1387.59,,
1078,AAL500,26,KPHX,02/20/2017 20:49:00,A319,A6,4,B11,242.41,,
1079,DAL2046,26,KPHX,02/20/2017 19:07:00,A321,17,2,B6,417.1,,
